primary_key,incident_occured,latitude,longitude,grid,offense_type
20190722468_11,2019-10-01 00:00:00,36.07,-86.66,2758,13B
20190722468_12,2019-10-01 00:00:00,36.07,-86.66,2758,13B
20190722543_11,2019-10-01 00:10:00,36.168,-86.806,1524,13B
20190722545_11,2019-10-01 00:15:00,36.16,-86.78,1765,13B
20190722595_11,2019-10-01 00:30:00,36.055,-86.643,2922,13B
20190722601_11,2019-10-01 01:00:00,36.22,-86.81,1459,13A
20190722643_11,2019-10-01 01:30:00,36.27,-86.76,1874,13B
20190722664_11,2019-10-01 01:00:00,36.24,-86.773,1814,13A
20190722699_11,2019-10-01 01:45:00,36.168,-86.757,1959,13A
20190722735_11,2019-10-01 00:00:00,36.133,-86.812,1474,13B
20190722798_11,2019-10-01 02:55:00,36.173,-86.602,3144,13B
20190723037_11,2019-10-01 04:50:00,36.134,-86.702,2406,13B
20190723129_11,2019-10-01 07:00:00,36.043,-86.701,2478,13A
20190723129_22,2019-10-01 07:00:00,36.043,-86.701,2478,13B
20190723182_11,2019-10-01 07:00:00,36.21,-86.59,3222,13B
20190723182_12,2019-10-01 07:00:00,36.21,-86.59,3222,13B
20190723263_11,2019-10-01 07:00:00,36.251,-86.742,2079,13B
20190723510_11,2019-10-01 09:20:00,36.17,-86.74,2093,13A
20190723533_11,2019-10-01 09:30:00,36.153,-86.794,1642,13B
20190723665_11,2019-10-01 09:30:00,36.258,-86.699,2441,13B
20190723697_11,2019-10-01 09:40:00,36.254,-86.701,2442,13B
20190723771_11,2019-10-01 11:51:00,36.24,-86.77,1814,13B
20190723783_11,2019-10-01 00:00:00,36.19,-86.63,2948,13A
20190723796_11,2019-10-01 00:11:00,36.26,-86.71,2326,13A
20190723948_11,2019-10-01 13:08:00,36.22,-86.81,1459,13A
20190724020_11,2019-10-01 14:00:00,36.166,-86.762,1892,13A
20190724088_11,2019-10-01 14:39:00,36.174,-86.752,2025,13C
20190724189_11,2019-10-01 14:48:00,36.275,-86.709,2323,13B
20190724189_12,2019-10-01 14:48:00,36.275,-86.709,2323,13B
20190724201_12,2019-10-01 15:42:00,36.14,-86.79,1644,13B
20190724290_11,2019-10-01 15:48:00,36.18,-86.84,1245,13C
20190724351_11,2019-10-01 17:00:00,36.198,-86.771,1822,13C
20190724362_11,2019-10-01 17:00:00,36.32,-86.87,988,13B
20190724377_11,2019-10-01 17:24:00,36.16,-86.811,1469,13A
20190724409_11,2019-10-01 17:42:00,36.321,-86.867,1047,13C
20190724434_11,2019-10-01 09:00:00,36.15,-86.83,1361,13C
20190724466_11,2019-10-01 18:07:00,36.174,-86.601,3187,13B
20190724466_12,2019-10-01 18:07:00,36.174,-86.601,3187,13B
20190724501_11,2019-10-01 18:13:00,36.06,-86.63,2971,13C
20190724564_11,2019-10-01 18:28:00,36.13,-86.71,2348,13B
20190724566_11,2019-10-01 17:40:00,36.054,-86.742,2113,13B
20190724581_11,2019-10-01 19:23:00,36.16,-86.77,1828,13A
20190724623_11,2019-10-01 19:40:00,36.23,-86.76,1881,13C
20190724696_11,2019-10-01 20:00:00,36.087,-86.937,515,13A
20190724728_11,2019-10-01 20:00:00,36.185,-86.774,1761,13C
20190724804_11,2019-10-01 20:00:00,36.058,-86.685,2589,13B
20190724823_11,2019-10-01 21:21:00,36.197,-86.755,1954,13B
20190724823_12,2019-10-01 21:21:00,36.197,-86.755,1954,13B
20190724837_11,2019-10-01 20:35:00,36.066,-86.63,2969,13B
20190724887_11,2019-10-01 21:15:00,36.213,-86.798,1572,13C
20190724896_11,2019-10-01 22:08:00,36.204,-86.601,3182,13B
20190724927_11,2019-10-01 22:30:00,36.176,-86.762,1891,13B
20190724927_12,2019-10-01 22:30:00,36.176,-86.762,1891,13B
