primary_key,incident_occured,latitude,longitude,grid,offense_type
20180000070_11,2018-01-01 00:00:00,36.16,-86.84,1248,13A
20180000085_11,2018-01-01 00:10:00,36.153,-86.794,1642,13B
20180000232_11,2018-01-01 01:30:00,36.15,-86.87,1017,13A
20180000232_12,2018-01-01 01:30:00,36.15,-86.87,1017,13A
20180000243_11,2018-01-01 01:40:00,36.158,-86.773,1829,13B
20180000312_11,2018-01-01 02:26:00,36.161,-86.776,1765,13B
20180000791_11,2018-01-01 08:00:00,36.14,-86.79,1644,13A
20180001647_11,2018-01-01 01:30:00,36.084,-86.711,2356,13A
20180002741_31,2018-01-02 01:00:00,36.176,-86.608,3144,13B
20180002741_32,2018-01-02 01:00:00,36.176,-86.608,3144,13B
20180002776_11,2018-01-02 01:10:00,36.143,-86.57,3328,13B
20180003708_11,2018-01-02 08:14:00,36.168,-86.779,1764,13B
20180003849_11,2018-01-02 09:39:00,36.083,-86.728,2239,13A
20180005582_11,2018-01-02 20:00:00,36.24,-86.734,2146,13B
20180005923_11,2018-01-02 22:15:00,36.067,-86.693,2530,13A
20180007822_11,2018-01-03 12:08:00,36.135,-86.886,903,13B
20180008623_11,2018-01-03 16:12:00,36.154,-86.719,2286,13B
20180009301_11,2018-01-02 20:00:00,36.17,-86.76,1892,13A
20180009640_11,2018-01-03 21:30:00,36.045,-86.668,2706,13B
20180009778_11,2018-01-03 22:55:00,36.134,-86.702,2406,13A
20180009806_11,2018-01-03 23:11:00,36.194,-86.81,1463,13B
20180009819_11,2018-01-02 15:00:00,36.128,-86.633,2959,13C
20180009939_11,2018-01-03 21:00:00,36.128,-86.633,2959,13B
20180010898_11,2018-01-04 06:45:00,36.172,-86.763,1891,13B
20180011334_11,2018-01-04 10:15:00,36.22,-86.804,1515,13A
20180011403_11,2018-01-04 07:30:00,36.06,-86.641,2922,13B
20180011922_11,2018-01-04 14:00:00,36.155,-86.652,2799,13B
20180011939_11,2018-01-04 14:45:00,36.166,-86.781,1701,13B
20180011995_11,2018-01-04 14:50:00,36.166,-86.781,1701,13B
20180013578_11,2018-01-05 00:17:00,36.141,-86.781,1706,13A
20180013704_11,2018-01-05 00:45:00,36.042,-86.768,1849,13B
20180013704_22,2018-01-05 00:45:00,36.042,-86.768,1849,13A
20180014681_11,2018-01-05 08:05:00,36.151,-86.767,1830,13A
20180014972_11,2018-01-04 23:00:00,36.172,-86.77,1826,13B
20180015272_11,2018-01-05 00:30:00,36.134,-86.89,844,13C
20180015272_12,2018-01-05 00:30:00,36.134,-86.89,844,13C
20180015997_11,2018-01-04 23:00:00,36.05,-86.75,2046,13B
20180016365_11,2018-01-05 18:40:00,36.134,-86.702,2406,13A
20180017388_11,2018-01-06 01:00:00,36.27,-86.71,2324,13B
20180017432_11,2018-01-06 01:20:00,36.222,-86.801,1571,13B
20180017432_12,2018-01-06 01:20:00,36.222,-86.801,1571,13B
20180017604_11,2018-01-06 02:35:00,36.176,-86.805,1523,13B
20180018134_11,2018-01-06 04:00:00,36.253,-86.774,1749,13A
20180018322_11,2018-01-06 09:30:00,36.167,-86.827,1358,13B
20180018713_11,2018-01-06 00:00:00,36.1,-86.924,613,13A
20180018739_11,2018-01-06 15:00:00,36.193,-86.747,2022,13A
20180018963_11,2018-01-06 17:00:00,36.229,-86.744,2082,13B
20180019024_11,2018-01-06 17:23:00,36.21,-86.75,2019,13B
20180019254_11,2018-01-06 18:56:00,36.181,-86.803,1522,13A
20180019254_12,2018-01-06 18:56:00,36.181,-86.803,1522,13A
20180019633_11,2018-01-06 21:29:00,36.13,-86.7,2463,13B
20180019644_11,2018-01-06 21:30:00,36.169,-86.739,2093,13B
