primary_key,incident_occured,latitude,longitude,grid,offense_type
20170865634_11,2017-10-01 01:00:00,36.16,-86.78,1765,13B
20170865634_12,2017-10-01 01:00:00,36.16,-86.78,1765,13B
20170868027_11,2017-10-01 02:06:00,36.16,-86.78,1765,13B
20170868027_12,2017-10-01 02:06:00,36.16,-86.78,1765,13B
20170868038_11,2017-10-01 02:15:00,36.162,-86.779,1765,13B
20170868088_11,2017-10-01 02:00:00,36.177,-86.747,2024,13B
20170868196_11,2017-10-01 04:20:00,36.05,-86.72,2304,13B
20170868331_11,2017-10-01 03:30:00,36.166,-86.608,3145,13B
20170868375_11,2017-10-01 04:59:00,36.182,-86.644,2901,13B
20170868375_12,2017-10-01 04:59:00,36.182,-86.644,2901,13B
20170868444_11,2017-10-01 07:00:00,36.16,-86.775,1765,13B
20170868485_11,2017-10-01 07:30:00,36.16,-86.83,1359,13A
20170868596_11,2017-10-01 06:00:00,36.187,-86.822,1410,13B
20170868662_11,2017-10-01 00:30:00,36.16,-86.82,1414,13B
20170868936_11,2017-10-01 09:00:00,36.33,-86.73,2196,13C
20170869023_12,2017-10-01 13:05:00,36.302,-86.694,2490,13B
20170869023_13,2017-10-01 13:05:00,36.302,-86.694,2490,13B
20170869058_11,2017-10-01 13:55:00,36.222,-86.819,1404,13B
20170869124_11,2017-10-01 14:45:00,36.177,-86.776,1762,13B
20170869173_11,2017-10-01 15:22:00,36.08,-86.62,3064,13C
20170869198_11,2017-10-01 15:33:00,36.04,-86.77,1849,13C
20170869225_11,2017-10-01 00:18:00,36.16,-86.78,1765,13B
20170869233_11,2017-10-01 15:30:00,36.086,-86.936,515,13B
20170869282_11,2017-10-01 16:31:00,36.18,-86.77,1825,13C
20170869311_11,2017-10-01 15:00:00,36.09,-86.6,3201,13B
20170869335_11,2017-10-01 10:00:00,36.289,-86.915,639,13C
20170869350_11,2017-10-01 17:17:00,36.177,-86.776,1762,13A
20170869364_11,2017-10-01 16:40:00,36.22,-86.58,3256,13B
20170869364_22,2017-10-01 16:40:00,36.22,-86.58,3256,13C
20170869457_11,2017-10-01 20:48:00,36.081,-86.703,2415,13B
20170869475_11,2017-10-01 18:30:00,36.222,-86.686,2561,13B
20170869507_11,2017-10-01 18:43:00,36.18,-86.81,1466,13C
20170869552_11,2017-10-01 20:00:00,36.138,-86.881,961,13B
20170869578_11,2017-10-01 17:00:00,36.07,-86.69,2530,13B
20170869603_11,2017-10-01 20:00:00,36.124,-86.706,2407,13A
20170869623_11,2017-10-01 19:30:00,36.155,-86.855,1134,13B
20170869637_11,2017-10-01 19:50:00,36.263,-86.691,2497,13B
20170869648_11,2017-10-01 16:45:00,36.3,-86.7,2434,13C
20170869678_11,2017-10-01 20:00:00,36.376,-86.752,1990,13B
20170869691_11,2017-10-01 20:00:00,36.25,-86.74,2079,13A
20170869746_11,2017-10-01 22:25:00,36.2,-86.709,2336,13B
20170869746_12,2017-10-01 22:25:00,36.2,-86.709,2336,13B
20170869790_11,2017-10-01 21:00:00,36.17,-86.75,2026,13A
