primary_key,incident_occured,latitude,longitude,grid,offense_type
20190651407_11,2019-09-01 00:00:00,36.08,-86.62,3064,13B
20190651449_11,2019-09-01 00:25:00,36.16,-86.775,1765,13A
20190651449_12,2019-09-01 00:25:00,36.16,-86.775,1765,13A
20190651449_13,2019-09-01 00:25:00,36.16,-86.775,1765,13A
20190651449_14,2019-09-01 00:25:00,36.16,-86.775,1765,13A
20190651479_11,2019-09-01 00:40:00,36.162,-86.776,1765,13B
20190651480_11,2019-09-01 00:10:00,36.143,-86.627,3004,13B
20190651480_12,2019-09-01 00:10:00,36.143,-86.627,3004,13B
20190651488_11,2019-09-01 00:45:00,36.07,-86.63,2969,13A
20190651488_12,2019-09-01 00:45:00,36.07,-86.63,2969,13A
20190651492_11,2019-09-01 00:45:00,36.17,-86.763,1892,13B
20190651492_12,2019-09-01 00:45:00,36.17,-86.763,1892,13B
20190651497_11,2019-09-01 00:30:00,36.166,-86.8,1580,13B
20190651500_11,2019-09-01 00:50:00,36.159,-86.774,1765,13B
20190651500_12,2019-09-01 00:50:00,36.159,-86.774,1765,13B
20190651578_11,2019-09-01 00:00:00,36.253,-86.706,2385,13B
20190651578_12,2019-09-01 00:00:00,36.253,-86.706,2385,13B
20190651579_11,2019-09-01 01:20:00,36.162,-86.774,1765,13B
20190651608_11,2019-09-01 01:30:00,36.161,-86.776,1765,13B
20190651644_11,2019-09-01 02:00:00,36.16,-86.8,1581,13B
20190651644_12,2019-09-01 02:00:00,36.16,-86.8,1581,13B
20190651644_13,2019-09-01 02:00:00,36.16,-86.8,1581,13B
20190651644_14,2019-09-01 02:00:00,36.16,-86.8,1581,13B
20190651725_11,2019-09-01 02:50:00,36.07,-86.68,2645,13A
20190651799_11,2019-09-01 03:50:00,36.15,-86.78,1767,13B
20190651917_11,2019-09-01 05:00:00,36.22,-86.804,1515,13B
20190652032_11,2019-09-01 07:30:00,36.15,-86.74,2096,13A
20190652113_22,2019-09-01 04:00:00,36.183,-86.725,2221,13C
20190652240_11,2019-09-01 09:00:00,36.201,-86.828,1352,13B
20190652246_11,2019-09-01 09:00:00,36.061,-86.64,2921,13B
20190652281_11,2019-09-01 10:02:00,36.212,-86.811,1460,13A
20190652320_11,2019-09-01 10:11:00,36.04,-86.66,2763,13B
20190652320_12,2019-09-01 10:11:00,36.04,-86.66,2763,13B
20190652339_11,2019-09-01 10:58:00,36.23,-86.76,1881,13B
20190652380_11,2019-09-01 10:30:00,36.216,-86.588,3221,13B
20190652441_11,2019-09-01 00:10:00,36.05,-86.74,2113,13A
20190652441_22,2019-09-01 00:10:00,36.05,-86.74,2113,13B
20190652480_11,2019-09-01 11:30:00,36.29,-86.72,2263,13C
20190652490_11,2019-09-01 00:55:00,36.194,-86.831,1353,13A
20190652519_11,2019-09-01 13:00:00,36.04,-86.65,2875,13B
20190652519_12,2019-09-01 13:00:00,36.04,-86.65,2875,13B
20190652551_11,2019-09-01 13:00:00,36.14,-86.66,2746,13B
20190652575_11,2019-09-01 14:20:00,36.131,-86.629,3006,13B
20190652594_11,2019-09-01 14:48:00,36.15,-86.76,1895,13A
20190652628_11,2019-09-01 14:58:00,36.251,-86.742,2079,13B
20190652744_11,2019-09-01 15:30:00,36.2,-86.63,2946,13C
20190652744_12,2019-09-01 15:30:00,36.2,-86.63,2946,13C
20190652771_11,2019-09-01 15:00:00,36.16,-86.84,1248,13B
20190652791_11,2019-09-01 16:40:00,36.11,-86.6,3198,13B
20190652831_11,2019-09-01 17:35:00,36.153,-86.762,1895,13B
20190652891_11,2019-09-01 18:00:00,36.159,-86.777,1765,13A
20190652897_11,2019-09-01 19:00:00,36.071,-86.642,2920,13B
20190652897_12,2019-09-01 19:00:00,36.071,-86.642,2920,13B
20190652900_11,2019-09-01 18:00:00,36.2,-86.77,1821,13A
20190652904_11,2019-09-01 17:46:00,36.21,-86.832,1296,13C
20190652994_11,2019-09-01 19:00:00,36.157,-86.786,1703,13A
20190653003_11,2019-09-01 18:45:00,36.071,-86.656,2814,13B
20190653003_12,2019-09-01 18:45:00,36.071,-86.656,2814,13B
20190653009_11,2019-09-01 18:00:00,36.07,-86.64,2920,13B
20190653071_11,2019-09-01 19:30:00,36.05,-86.95,428,13A
20190653173_11,2019-09-01 20:05:00,36.151,-86.761,1895,13B
20190653181_21,2019-09-01 19:47:00,36.22,-86.76,1883,13C
20190653201_11,2019-09-01 19:46:00,36.11,-86.92,611,13C
20190653217_11,2019-09-01 18:30:00,36.13,-86.71,2348,13B
20190653257_11,2019-09-01 20:50:00,36.159,-86.856,1133,13C
20190653264_11,2019-09-01 20:50:00,36.161,-86.776,1765,13A
20190653282_11,2019-09-01 21:02:00,36.141,-86.788,1644,13B
20190653312_11,2019-09-01 21:00:00,36.264,-86.724,2207,13B
20190653312_12,2019-09-01 21:00:00,36.264,-86.724,2207,13B
20190653330_11,2019-09-01 21:00:00,36.13,-86.77,1833,13B
20190653330_12,2019-09-01 21:00:00,36.13,-86.77,1833,13B
20190653333_11,2019-09-01 22:14:00,36.26,-86.677,2612,13B
20190653370_11,2019-09-01 21:25:00,36.15,-86.86,1076,13C
20190653370_12,2019-09-01 21:25:00,36.15,-86.86,1076,13C
20190653370_13,2019-09-01 21:25:00,36.15,-86.86,1076,13C
20190653379_11,2019-09-01 21:45:00,36.166,-86.778,1764,13B
20190653404_11,2019-09-01 22:25:00,36.213,-86.762,1884,13A
20190653435_11,2019-09-01 22:20:00,36.15,-86.76,1895,13A
20190653441_11,2019-09-01 22:45:00,36.071,-86.635,2969,13A
20190653441_13,2019-09-01 22:45:00,36.071,-86.635,2969,13A
20190653469_11,2019-09-01 22:55:00,36.031,-86.747,2050,13B
20190653512_11,2019-09-01 21:00:00,36.23,-86.78,1753,13B
20190653663_11,2019-09-02 00:04:00,36.161,-86.776,1765,13B
20190653676_11,2019-09-01 23:00:00,36.18,-86.75,2024,13B
20190653713_11,2019-09-02 00:50:00,36.161,-86.776,1765,13B
20190653713_12,2019-09-02 00:50:00,36.161,-86.776,1765,13B
20190653751_11,2019-09-02 02:58:00,36.083,-86.702,2415,13B
20190653858_11,2019-09-02 01:40:00,36.255,-86.775,1749,13B
20190654054_11,2019-09-02 01:30:00,36.06,-86.67,2704,13C
20190654135_11,2019-09-02 01:30:00,36.06,-86.67,2704,13B
20190654223_11,2019-09-01 09:00:00,36.16,-86.77,1828,13B
20190654274_11,2019-09-02 07:15:00,36.18,-86.81,1466,13B
20190654282_11,2019-09-02 02:30:00,36.16,-86.78,1765,13A
20190654384_11,2019-09-02 08:15:00,36.076,-86.62,3065,13B
20190654432_11,2019-09-02 09:00:00,36.3,-86.7,2434,13A
20190654468_11,2019-09-02 02:00:00,36.184,-86.79,1636,13B
20190654541_11,2019-09-02 10:00:00,36.173,-86.765,1891,13B
20190654692_11,2019-09-01 22:00:00,36.22,-86.76,1883,13B
20190654715_11,2019-09-01 20:00:00,36.164,-86.653,2798,13C
20190654715_12,2019-09-01 20:00:00,36.164,-86.653,2798,13C
20190654753_11,2019-09-02 00:26:00,36.189,-86.628,2996,13B
20190654820_11,2019-09-02 13:00:00,36.05,-86.663,2761,13B
20190654846_11,2019-09-01 23:00:00,36.082,-86.714,2357,13B
20190654883_11,2019-09-02 13:40:00,36.162,-86.775,1765,13A
20190654969_11,2019-09-02 14:50:00,36.159,-86.625,3001,13B
20190654969_12,2019-09-02 14:50:00,36.159,-86.625,3001,13B
