primary_key,incident_occured,latitude,longitude,grid,offense_type
20180000020_11,2018-04-07 21:51:00,36.13,-86.71,2348,13C
20180291963_11,2018-04-01 00:30:00,36.209,-86.778,1757,13A
20180291963_12,2018-04-01 00:30:00,36.209,-86.778,1757,13A
20180292314_11,2018-04-01 04:30:00,36.069,-86.72,2301,13B
20180292314_12,2018-04-01 04:30:00,36.069,-86.72,2301,13B
20180292617_11,2018-04-01 08:00:00,36.105,-86.704,2411,13B
20180292902_11,2018-04-01 14:29:00,36.206,-86.781,1694,13B
20180293073_11,2018-04-01 00:30:00,36.161,-86.872,1015,13B
20180293346_11,2018-04-01 17:07:00,36.138,-86.783,1706,13A
20180293754_11,2018-04-01 21:15:00,36.125,-86.725,2231,13A
20180293754_13,2018-04-01 21:15:00,36.125,-86.725,2231,13A
20180293880_11,2018-04-01 22:00:00,36.055,-86.637,2971,13B
20180293929_11,2018-04-01 23:00:00,36.269,-86.683,2552,13C
20180294233_11,2018-04-02 02:19:00,36.15,-86.82,1416,13A
20180295993_11,2018-04-02 15:50:00,36.169,-86.748,2026,13A
20180296030_11,2018-04-02 16:15:00,36.22,-86.81,1459,13C
20180296119_11,2018-04-02 17:00:00,36.165,-86.758,1959,13B
20180296300_11,2018-04-02 18:09:00,36.074,-86.732,2175,13B
20180296300_12,2018-04-02 18:09:00,36.074,-86.732,2175,13B
20180296405_11,2018-04-02 18:45:00,36.24,-86.77,1814,13A
20180296797_11,2018-04-02 21:30:00,36.083,-86.6,3203,13B
20180296797_12,2018-04-02 21:30:00,36.083,-86.6,3203,13B
20180296860_11,2018-04-02 22:28:00,36.096,-86.703,2412,13A
20180297322_11,2018-04-03 02:20:00,36.23,-86.77,1816,13B
20180298268_11,2018-04-03 10:30:00,36.141,-86.732,2164,13A
20180299032_11,2018-04-03 13:45:00,36.17,-86.76,1892,13C
20180299089_11,2018-04-03 14:17:00,36.157,-86.797,1582,13B
20180299089_12,2018-04-03 14:17:00,36.157,-86.797,1582,13B
20180299325_11,2018-04-03 14:17:00,36.16,-86.8,1581,13A
20180299750_11,2018-04-03 14:17:00,36.16,-86.8,1581,13B
20180300294_21,2018-04-03 21:00:00,36.147,-86.832,1307,13B
20180300595_11,2018-04-03 23:11:00,36.162,-86.779,1765,13B
20180302268_11,2018-04-04 10:45:00,36.09,-86.7,2470,13B
20180302268_12,2018-04-04 10:45:00,36.09,-86.7,2470,13B
20180302311_11,2018-04-04 11:29:00,36.179,-86.822,1411,13A
20180303923_11,2018-04-04 21:00:00,36.077,-86.737,2175,13B
20180305430_11,2018-04-05 09:00:00,36.167,-86.623,3000,13B
20180305430_12,2018-04-05 09:00:00,36.167,-86.623,3000,13B
20180306015_11,2018-04-05 14:00:00,36.15,-86.796,1583,13B
20180306586_11,2018-04-05 16:30:00,36.16,-86.78,1765,13C
20180306928_31,2018-04-05 18:30:00,36.047,-86.69,2534,13B
20180306928_34,2018-04-05 18:30:00,36.047,-86.69,2534,13B
20180307028_11,2018-04-05 19:15:00,36.154,-86.777,1766,13A
20180307495_11,2018-04-05 20:00:00,36.18,-86.81,1466,13B
20180308125_11,2018-04-06 03:30:00,36.144,-86.749,2030,13A
20180308125_22,2018-04-06 03:30:00,36.144,-86.749,2030,13B
20180308891_11,2018-04-05 08:00:00,36.15,-86.762,1895,13B
20180309956_11,2018-04-06 13:41:00,36.081,-86.724,2239,13B
20180309956_12,2018-04-06 13:41:00,36.081,-86.724,2239,13B
20180310849_11,2018-04-06 20:48:00,36.144,-86.749,2030,13C
20180311074_11,2018-04-06 22:20:00,36.16,-86.779,1765,13B
20180311339_11,2018-04-07 00:00:00,36.169,-86.767,1827,13B
20180311407_11,2018-04-07 00:00:00,36.178,-86.798,1578,13A
20180311633_11,2018-04-07 02:45:00,36.16,-86.78,1765,13A
20180311756_11,2018-04-07 04:30:00,36.235,-86.766,1880,13B
20180312393_11,2018-04-07 11:00:00,36.168,-86.806,1524,13A
20180312490_11,2018-04-07 11:55:00,36.177,-86.606,3143,13A
20180312643_22,2018-04-07 13:15:00,36.111,-86.724,2234,13B
20180312728_11,2018-04-07 14:30:00,36.245,-86.638,2890,13B
20180313226_11,2018-04-07 18:32:00,36.168,-86.798,1580,13B
20180313498_11,2018-04-07 20:00:00,36.058,-86.741,2112,13B
20180313687_21,2018-04-07 18:00:00,36.18,-86.815,1466,13B
20180313695_11,2018-04-07 21:49:00,36.07,-86.67,2702,13A
20180313695_13,2018-04-07 21:49:00,36.07,-86.67,2702,13A
20180313698_11,2018-04-07 21:51:00,36.13,-86.714,2348,13C
20180314006_11,2018-04-08 00:01:00,36.18,-86.81,1466,13A
20180314052_11,2018-04-08 00:45:00,36.157,-86.773,1829,13B
20180314074_11,2018-04-08 01:00:00,36.28,-86.7,2438,13C
20180314184_11,2018-04-08 01:54:00,36.161,-86.776,1765,13B
20180314940_11,2018-04-08 09:15:00,36.15,-86.81,1471,13B
20180316052_11,2018-04-08 20:36:00,36.154,-86.719,2286,13C
20180317561_11,2018-04-09 07:30:00,36.156,-86.766,1894,13B
20180317706_11,2018-04-09 10:02:00,36.13,-86.714,2348,13B
20180318272_11,2018-04-09 13:45:00,36.254,-86.774,1749,13B
20180318464_11,2018-04-09 16:07:00,36.149,-86.765,1895,13B
20180318464_12,2018-04-09 16:07:00,36.149,-86.765,1895,13B
20180319065_11,2018-04-09 19:00:00,36.212,-86.765,1884,13B
20180319183_11,2018-04-09 18:00:00,36.166,-86.761,1892,13C
20180319193_11,2018-04-09 21:13:00,36.197,-86.763,1887,13B
20180319322_32,2018-04-09 21:00:00,36.27,-86.69,2495,13B
20180319322_33,2018-04-09 21:00:00,36.27,-86.69,2495,13B
20180319528_11,2018-04-09 22:30:00,36.22,-86.82,1404,13A
20180319560_11,2018-04-08 23:00:00,36.25,-86.77,1813,13A
20180319970_11,2018-04-10 01:50:00,36.202,-86.777,1758,13A
20180320562_11,2018-04-10 06:17:00,36.16,-86.82,1414,13A
20180320610_11,2018-04-10 07:00:00,36.155,-86.652,2799,13B
20180320610_12,2018-04-10 07:00:00,36.155,-86.652,2799,13B
20180321171_11,2018-04-10 10:30:00,36.15,-86.67,2688,13B
20180321281_31,2018-04-10 11:30:00,36.233,-86.77,1816,13B
20180321281_32,2018-04-10 11:30:00,36.233,-86.77,1816,13B
20180322216_11,2018-04-10 17:23:00,36.194,-86.832,1298,13B
20180322622_11,2018-04-10 19:40:00,36.104,-86.816,1479,13B
20180322792_11,2018-04-10 21:00:00,36.119,-86.729,2232,13B
20180322831_11,2018-04-10 21:00:00,36.15,-86.78,1767,13B
20180323221_11,2018-04-10 23:00:00,36.174,-86.74,2092,13C
20180323633_11,2018-04-11 02:42:00,36.154,-86.762,1894,13B
20180323645_11,2018-04-11 02:30:00,36.157,-86.786,1703,13B
20180324341_21,2018-04-11 08:30:00,36.18,-86.8,1578,13A
20180324719_11,2018-04-10 22:30:00,36.152,-86.778,1767,13B
20180324927_11,2018-04-11 00:00:00,36.196,-86.83,1353,13B
20180324988_11,2018-04-11 12:00:00,36.166,-86.8,1580,13B
20180325026_11,2018-04-11 00:30:00,36.184,-86.823,1410,13A
20180325275_11,2018-04-11 14:22:00,36.19,-86.63,2948,13B
20180325652_11,2018-04-11 16:36:00,36.216,-86.836,1295,13B
20180325809_11,2018-04-11 16:59:00,36.27,-86.67,2667,13C
20180325921_11,2018-04-11 18:00:00,36.169,-86.815,1468,13B
20180325942_11,2018-04-11 18:00:00,36.012,-86.693,2540,13B
20180328018_11,2018-04-11 22:39:00,36.095,-86.635,2964,13C
20180328085_11,2018-04-10 05:30:00,36.118,-86.631,2961,13B
20180328156_11,2018-04-12 10:00:00,36.22,-86.82,1404,13A
20180329569_11,2018-04-12 18:46:00,36.261,-86.713,2326,13A
20180330214_11,2018-04-12 22:30:00,36.232,-86.776,1753,13B
20180330540_11,2018-04-13 00:40:00,36.08,-86.72,2299,13A
