primary_key,incident_occured,latitude,longitude,grid,offense_type
20170195769_11,2017-03-02 01:00:00,36.186,-86.816,1465,13B
20170195794_11,2017-03-02 01:18:00,36.14,-86.75,2031,13A
20170195854_11,2017-03-02 01:40:00,36.063,-86.918,619,13B
20170196775_11,2017-03-02 08:30:00,36.074,-86.599,3204,13B
20170197118_11,2017-03-02 10:55:00,36.03,-86.58,3289,13A
20170197253_11,2017-03-02 11:54:00,36.233,-86.759,1948,13B
20170197253_12,2017-03-02 11:54:00,36.233,-86.759,1948,13B
20170197288_11,2017-03-02 12:00:00,36.236,-86.781,1689,13B
20170197307_11,2017-03-02 12:00:00,36.179,-86.808,1522,13B
20170197520_11,2017-03-02 12:30:00,36.153,-86.774,1767,13B
20170197655_11,2017-03-02 16:03:00,36.059,-86.695,2476,13B
20170197737_11,2017-03-02 12:00:00,36.25,-86.76,1878,13B
20170197807_11,2017-03-02 15:50:00,36.161,-86.793,1640,13B
20170197915_11,2017-03-02 16:27:00,36.177,-86.743,2091,13B
20170198037_11,2017-03-02 17:00:00,36.202,-86.766,1886,13C
20170198234_11,2017-03-02 19:26:00,36.25,-86.72,2270,13C
20170198440_11,2017-03-02 20:00:00,36.039,-86.67,2707,13B
20170198474_11,2017-03-02 21:00:00,36.166,-86.819,1413,13A
20170198474_22,2017-03-02 21:00:00,36.166,-86.819,1413,13B
20170198584_11,2017-03-02 20:40:00,36.068,-86.627,3017,13B
20170198594_11,2017-03-02 21:00:00,36.22,-86.79,1630,13C
20170198610_11,2017-03-02 21:17:00,36.09,-86.72,2297,13A
20170198656_11,2017-03-02 21:35:00,36.069,-86.679,2645,13B
20170198780_11,2017-03-02 19:27:00,36.07,-86.96,381,13B
20170198914_11,2017-03-02 23:30:00,36.161,-86.776,1765,13B
20170199013_11,2017-03-03 00:05:00,36.203,-86.786,1695,13B
20170199137_13,2017-03-03 00:37:00,36.134,-86.775,1770,13A
20170199210_11,2017-03-03 01:20:00,36.157,-86.833,1305,13B
20170199305_11,2017-03-03 01:50:00,36.05,-86.66,2761,13B
20170199392_11,2017-03-03 02:18:00,36.27,-86.93,532,13A
20170199392_12,2017-03-03 02:18:00,36.27,-86.93,532,13A
20170199567_11,2017-03-03 04:26:00,36.169,-86.758,1959,13B
20170199619_11,2017-03-03 04:43:00,36.253,-86.717,2269,13A
20170199651_11,2017-03-03 02:18:00,36.27,-86.93,532,13A
20170199691_11,2017-03-02 15:00:00,36.167,-86.762,1892,13C
20170199745_11,2017-03-03 06:15:00,36.272,-86.688,2495,13B
20170199875_11,2017-03-03 06:30:00,36.19,-86.7,2453,13C
20170199971_11,2017-03-03 07:09:00,36.168,-86.764,1892,13C
20170200133_11,2017-03-03 09:00:00,36.126,-86.699,2464,13B
20170200182_11,2017-03-03 09:00:00,36.22,-86.8,1571,13B
20170200312_11,2017-03-03 09:30:00,36.154,-86.777,1766,13A
20170200317_11,2017-03-03 11:00:00,36.207,-86.585,3258,13B
20170200391_11,2017-03-03 09:42:00,36.145,-86.764,1896,13B
20170200405_22,2017-03-02 19:30:00,36.21,-86.69,2506,13A
20170200422_11,2017-03-03 10:48:00,36.22,-86.73,2215,13A
20170200523_11,2017-03-03 11:20:00,36.23,-86.83,1347,13B
20170200802_11,2017-03-02 15:00:00,36.2,-86.69,2507,13C
20170200820_11,2017-03-03 13:10:00,36.23,-86.76,1881,13A
20170200844_11,2017-03-03 13:34:00,36.181,-86.758,1957,13A
20170200852_11,2017-03-03 13:40:00,36.15,-86.76,1895,13A
20170200982_11,2017-03-03 14:45:00,36.093,-86.646,2866,13B
20170201027_11,2017-03-03 13:50:00,36.13,-86.71,2348,13C
20170201046_11,2017-03-03 14:00:00,36.111,-86.788,1649,13A
20170201223_11,2017-03-03 14:20:00,36.095,-86.797,1592,13B
20170201294_11,2017-03-03 17:00:00,36.116,-86.775,1773,13C
20170201294_12,2017-03-03 17:00:00,36.116,-86.775,1773,13C
20170201347_12,2017-03-03 17:15:00,36.17,-86.8,1580,13A
20170201430_11,2017-03-03 17:45:00,36.179,-86.798,1578,13B
20170201516_11,2017-03-03 17:40:00,36.248,-86.641,2889,13A
20170201583_11,2017-03-03 14:30:00,36.12,-86.71,2350,13C
20170201587_22,2017-03-03 16:50:00,36.24,-86.83,1345,13A
20170201688_12,2017-03-03 19:25:00,36.26,-86.76,1876,13A
20170201688_13,2017-03-03 19:25:00,36.26,-86.76,1876,13A
20170201688_14,2017-03-03 19:25:00,36.26,-86.76,1876,13A
20170201688_15,2017-03-03 19:25:00,36.26,-86.76,1876,13A
20170201688_16,2017-03-03 19:25:00,36.26,-86.76,1876,13A
20170201688_17,2017-03-03 19:25:00,36.26,-86.76,1876,13A
20170201764_11,2017-03-03 20:00:00,36.039,-86.744,2115,13B
20170201862_11,2017-03-03 20:24:00,36.267,-86.697,2440,13C
20170201891_11,2017-03-03 20:32:00,36.147,-86.672,2689,13B
20170201950_21,2017-03-03 20:45:00,36.05,-86.66,2761,13B
20170201994_11,2017-03-03 18:15:00,36.284,-86.742,2073,13C
20170202198_11,2017-03-03 23:00:00,36.285,-86.721,2264,13B
20170202208_11,2017-03-03 22:20:00,36.039,-86.625,3022,13B
20170202353_11,2017-03-03 23:00:00,36.097,-86.657,2809,13B
20170202357_11,2017-03-03 19:00:00,36.047,-86.703,2421,13C
20170202372_11,2017-03-03 23:00:00,36.07,-86.634,2969,13B
20170202403_11,2017-03-03 23:58:00,36.15,-86.68,2631,13B
20170202416_11,2017-03-04 00:04:00,36.09,-86.64,2916,13B
20170202435_11,2017-03-03 23:00:00,36.16,-86.78,1765,13B
20170202448_11,2017-03-04 00:20:00,36.133,-86.723,2290,13B
20170202462_32,2017-03-04 00:27:00,36.16,-86.86,1074,13A
20170202475_11,2017-03-04 00:41:00,36.168,-86.819,1413,13C
20170202490_11,2017-03-04 00:45:00,36.18,-86.61,3095,13B
20170202504_21,2017-03-04 00:49:00,36.08,-86.7,2472,13A
20170202530_11,2017-03-04 01:30:00,36.161,-86.778,1765,13B
20170202553_11,2017-03-04 01:00:00,36.134,-86.722,2290,13B
20170202591_11,2017-03-04 01:20:00,36.15,-86.78,1767,13A
20170202741_11,2017-03-04 04:00:00,36.148,-86.629,3003,13B
20170202741_12,2017-03-04 04:00:00,36.148,-86.629,3003,13B
20170202818_11,2017-03-04 04:30:00,36.228,-86.76,1882,13B
20170203012_11,2017-03-04 07:07:00,36.152,-86.773,1830,13B
20170203020_11,2017-03-04 07:15:00,36.233,-86.77,1816,13B
20170203136_11,2017-03-04 08:00:00,36.21,-86.78,1757,13C
20170203139_11,2017-03-04 08:15:00,36.166,-86.608,3145,13A
20170203155_11,2017-03-04 08:00:00,36.16,-86.78,1765,13C
20170203186_11,2017-03-04 08:00:00,36.06,-86.641,2922,13C
20170203248_11,2017-03-04 08:00:00,36.09,-86.687,2583,13B
20170203251_22,2017-03-04 09:05:00,36.135,-86.887,903,13C
20170203275_11,2017-03-04 09:20:00,36.14,-86.72,2289,13B
20170203286_11,2017-03-04 09:30:00,36.16,-86.82,1414,13C
